mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_mean_0,delta_mean_1,delta_mean_2,delta_mean_3,delta_mean_4,delta_mean_5,delta_mean_6,delta_mean_7,delta_mean_8,delta_mean_9,delta_mean_10,delta_mean_11,delta_mean_12,delta_std_0,delta_std_1,delta_std_2,delta_std_3,delta_std_4,delta_std_5,delta_std_6,delta_std_7,delta_std_8,delta_std_9,delta_std_10,delta_std_11,delta_std_12,delta2_mean_0,delta2_mean_1,delta2_mean_2,delta2_mean_3,delta2_mean_4,delta2_mean_5,delta2_mean_6,delta2_mean_7,delta2_mean_8,delta2_mean_9,delta2_mean_10,delta2_mean_11,delta2_mean_12,delta2_std_0,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,rmse_mean,rmse_std,spec_mean,spec_std,mel_mean,mel_std,emotion
-1.5742908,-0.81225216,0.9943115,-0.9339483,-0.14681597,0.6861222,0.512539,1.0274855,0.35255638,-0.68056893,0.71912736,0.10919805,-0.61239237,-0.8093776,-0.57431906,-1.3569111,-1.5469348,-1.3186377,-1.7259389,-0.3285936,-1.1866012,-0.7442504,0.14536422,-1.5621886,-1.0924463,-0.30794966,0.120708495,0.63305044,1.1685688,0.056452334,-0.37220806,0.9227903,-1.5161124,-1.1965964,-1.051431,0.20948875,-0.7514286,-0.9263197,1.3841498,-1.1172835,-1.2942466,-1.278139,-0.44987997,-0.9051604,-1.0627711,0.69219893,-0.753094,-0.74984765,-0.83860797,-0.16813104,-0.64611703,-1.037492,-1.0088189,0.36787423,0.4510898,-0.46866712,-0.43810758,1.0140545,1.5596492,1.1423019,0.5969607,0.95701104,-0.2842122,0.5050649,0.20560096,-0.52406937,-1.7163501,-1.5277176,0.38659987,0.16467781,-1.3180585,-0.047672287,-1.9953747,-1.3936706,-1.0431272,-0.04332782,-1.2394103,-0.15247133,-1.3419548,-0.7899359,-1.1594453,-1.5993174,-1.5742905,-1.6848668,surprised
-1.0150511,-0.56908673,0.87609535,-0.6364242,-0.14829879,0.35907182,0.63215804,0.36813807,-0.36566815,-1.3852865,-0.02625236,0.41690803,-0.5310122,0.71442854,0.10308721,-0.94175917,-0.5450782,0.1127024,-0.48401678,-0.89192903,-0.57196,0.06896449,0.5148162,-0.63110983,-1.3542975,-0.2715294,-1.6060842,-1.5417937,-0.3449223,0.68574274,-0.062019598,0.36953482,1.0246412,2.0201535,2.3261595,1.5464305,-0.08435967,-0.40388086,0.39457807,-1.4475517,-0.5294688,-1.0115887,0.15143174,0.034509394,0.013768981,-0.45514956,0.065397084,-1.2110296,-1.6940948,-0.70229983,-1.1540532,-0.36146384,0.4935462,-0.8010132,0.76469815,0.3222235,2.5050683,0.6214936,-0.8143266,-1.9677972,-0.34597045,1.5995001,-0.86840016,-2.3280475,-0.66004866,-1.6638094,-1.1433762,-1.4684817,0.21522313,-0.5211123,-0.35627335,-0.65756935,-1.0673736,-0.84586596,-1.051639,-1.2158443,-0.12154151,-0.17904732,-0.15414774,0.08390136,-0.55215275,0.1652203,-1.0150514,0.3836532,sad
-0.26276177,-0.6524324,1.0347905,0.15632585,-0.16184214,0.8236604,0.5666034,0.33649266,-0.25677025,-1.64814,0.4577024,0.23091333,-0.74425524,-0.59629834,0.19682157,-0.8153845,-1.4990095,-0.6117525,-1.5082216,-0.7948573,-1.023125,-0.40514696,0.5072594,-0.8121152,-1.2415985,-0.5398238,0.27466673,-0.9008485,0.13961354,0.21964939,-0.045687582,-1.1378477,-1.8429701,-0.39154324,-0.6839557,0.25882572,0.054949436,-1.0690874,1.7965835,1.5973516,0.35833374,-0.91430545,-1.2222103,-0.5410418,-0.76242733,-0.30821583,-0.6380194,-0.34066737,-0.5534046,-0.29414424,-1.0081854,-0.9888269,-0.39774194,1.0510428,-0.6405416,-0.020846387,0.46103734,0.043282885,1.0413243,0.36158648,0.49983805,1.1370579,0.89738864,1.4622492,-0.20964804,0.21993418,-1.1859659,-1.7116547,-0.8131271,-1.1137731,-1.319851,0.3140448,-0.51258516,-0.7486498,-0.9929383,-0.9460305,-0.97914565,-0.67377716,-1.0373985,-0.5945929,0.10565287,-0.57948947,-0.2627616,-1.0924526,sad
0.3785143,0.48646837,0.8442028,-0.09361712,-0.052581012,0.7462824,0.6394563,1.500353,-0.22286724,-0.97334206,1.1627488,0.022345908,0.24623725,-0.08668307,0.009026392,-0.8555752,0.25845033,1.4386184,-0.75094074,-0.22594996,-0.3105747,-0.26172534,-0.5549904,0.04122775,-0.27436024,-1.0178057,-0.08125836,0.5118069,0.26216653,-0.47902328,0.83290213,0.58836544,-1.3382784,0.062317226,0.8083957,0.34088144,-1.4833009,0.6779977,0.38610417,0.6511546,-0.07555276,-0.7064328,0.46618438,2.6075864,0.0546608,0.40653417,0.7500314,-0.36881605,-1.3422291,2.0472941,0.37430498,-0.47068906,-0.73895824,-0.27104333,-1.1356776,-1.0720545,0.046373744,-1.3538781,0.29532665,0.47629085,-0.44211757,0.87323576,1.0984639,-1.550977,0.8615543,1.0542622,0.21677992,-1.0300654,-0.07026442,1.7056401,-0.36288556,-0.34226936,0.94774467,-1.0562067,-0.30191123,1.0815483,0.53510636,0.14032125,-0.014268656,-0.34331742,0.34220642,-0.31171525,0.37851277,-0.11062333,happy
-0.23749742,-0.09273716,0.74939996,0.193139,0.42292124,0.66088605,1.0956436,1.7724794,0.4653094,-0.045370597,1.2727721,0.7928941,0.34298056,-0.6223318,-0.4093342,-0.8160431,-0.6715994,1.2401141,-0.58193415,-0.52611315,-1.1491797,-0.532386,0.33335912,-0.6531344,-0.68761337,-0.5838175,0.100745395,0.4086678,0.59810257,0.376736,1.1338552,1.2011209,-0.8002395,-0.3394618,0.17627215,0.47290465,-0.92790306,-0.28996623,0.104825355,-0.9852671,-0.5286533,-0.5892576,-0.30686373,2.2231643,-0.18867648,-0.48753193,-0.66206497,-1.135796,-0.40688068,0.8854399,-0.13055757,-0.5258838,-0.46445334,0.06297279,-0.85223556,-0.44693655,0.52558094,-1.3049009,-0.026136793,0.86096877,-0.047055308,0.5830067,0.66803277,-0.47854522,0.22239964,-0.88033426,-0.13086073,-0.93877137,0.16303444,2.673291,-0.27694482,-0.51130044,-0.2098081,-1.4793048,-0.8259704,0.6741429,0.47600842,-0.4498755,-0.7312903,-0.67602926,-0.060511556,-1.1374264,-0.23749793,-0.966254,happy
1.1643955,0.8152864,2.3398862,2.6585627,2.1941965,2.925719,2.417205,3.235273,1.910469,1.3509072,2.6810954,1.3117199,0.37582496,-0.4099768,-0.82523316,-0.98195857,-0.5907191,-0.20656154,-0.7451746,-0.5846792,-1.2923033,-0.7153517,0.51500416,-0.12584515,0.23040396,0.44178802,1.2059557,-0.67789686,-0.89203864,0.3908764,-1.0866911,-0.91133523,-1.110214,-1.5637952,-1.2094512,-0.8831066,-0.6735093,-1.1760151,-0.6654683,-0.14407603,-0.75870335,-0.81302667,-0.6933843,0.42370832,-0.58431894,-0.85316265,-1.0311892,-1.1936414,-0.6909266,1.1437815,-0.4413854,0.10414148,1.820404,1.4921845,-0.12654044,0.050580587,-0.22326568,-0.57497275,-0.431582,-0.26570156,-0.9147752,-0.808282,-0.79108393,-0.5986848,-0.3419527,-0.63135684,-0.50712734,-1.366794,-0.41935912,1.7396346,-0.7137033,-0.32893792,-1.2588363,-1.1585889,0.12795515,0.9117919,0.20570594,0.8265279,0.17807744,-0.23815095,0.9453787,0.18498433,1.1643956,-0.6379129,calm
-0.43151015,0.18652691,1.7144642,0.41504526,0.7389033,1.131998,1.5789684,1.2635695,0.57470757,0.15899336,0.9765238,0.54340506,-0.1642499,0.03342284,0.3451898,-1.0930723,-0.6980141,-0.9799395,-1.2938188,-1.6567752,-1.7036378,-0.7675596,-1.4466676,-1.3355116,-1.2938597,-0.29364926,1.9917132,0.54162675,-0.7782668,2.3891404,-1.7107389,-1.9031092,-1.6406763,-0.7021602,-0.8600166,-0.20090742,-1.8511223,-0.47893345,-0.5864722,0.13429171,-0.9572729,-1.3631417,0.33708867,-0.29773784,-0.90863836,-1.2734883,-1.4887043,-1.0341777,-1.6036453,-0.08582464,-1.5040247,-0.24401195,0.30364725,0.6110884,1.3182019,0.6331373,1.0777063,-1.1421522,0.55732536,-0.71837336,0.40919083,-0.78557485,0.1200779,0.06783077,0.009414853,-1.4368334,-0.6586736,-1.6283827,1.0433612,0.7574087,-0.81898695,-1.1192538,-2.100015,-0.88460964,-1.088794,-0.56588477,-2.0190325,-1.0504835,0.36983892,1.2687985,-0.21176215,-0.754417,-0.43151072,-0.42597347,neutral
1.1121266,1.2802376,2.885786,2.3924003,2.1039596,3.2106526,1.9850817,3.0119202,1.2803435,1.831047,2.932739,1.9641432,0.2279088,0.25556132,0.09527848,-1.0434644,-0.10710835,-0.41538247,-1.184207,-0.44161353,-0.35397753,-0.52563035,0.24223897,-0.817022,-0.6609472,0.66285616,1.2472116,-0.39066514,-0.70712143,0.50129336,-0.88697475,-1.029954,-1.3087386,-1.7268598,-1.4147224,-0.19145125,-0.21725181,-1.0871748,-0.7843169,-0.070714004,0.6940816,-0.8282274,-1.0149838,-0.74896914,-0.88978434,-1.153583,-0.032252587,-0.9922455,0.42658,0.010198706,-1.0620338,0.49943376,1.325229,1.1700151,0.09004693,0.080453254,-0.17971069,-0.79953814,-0.72165364,-0.18085872,-0.41737345,0.084691584,0.016791902,-0.8127708,-1.0320568,-0.5682534,0.48065993,-1.4717954,-1.3707213,-0.9609652,-1.5009725,-1.0439732,0.21055788,-0.16768402,0.48317945,-0.0734784,-0.8421561,0.7628354,0.97428316,0.17194948,0.7121747,1.3557179,1.1121258,0.4053373,calm
1.1601707,-0.8429531,-0.14913704,-0.3730328,-1.5485674,-0.014938056,0.017952122,1.4109507,-0.46178457,-1.7248324,0.78987753,0.08038278,-0.24828422,1.3059064,-1.2297664,-0.67613614,0.06831017,1.8646452,-0.10161926,1.6289599,-0.7140534,-0.16976969,0.8664365,-0.5291801,-0.4670011,0.091408655,-0.086684816,0.65914595,0.66671956,-1.1187193,0.24207485,-0.042135242,-1.9493828,-1.9704711,-1.1228999,-0.6850498,-1.5975447,-1.4915589,-0.022688713,-0.09021126,-0.76942945,-0.75085044,0.50656056,1.342335,0.38480157,2.9432046,0.8893127,-0.5470156,0.21997944,0.5351797,-0.40738374,-0.02165297,-0.28725097,-0.30531484,-1.1493022,-0.16612789,-0.49456018,-0.8991698,-0.23241633,-0.7846236,0.31270376,-1.3535357,-0.780993,-1.2971271,-3.0318913,-0.24030225,-0.6570563,-0.5097651,0.30915874,1.3352606,0.30268118,1.5559747,0.6761857,0.19860879,-0.025793755,0.9490779,0.17004196,1.1376984,1.2256577,0.79143286,1.3849567,1.3318336,1.1601722,1.1157132,angry
-0.85758877,-1.0955813,0.16396211,-0.27064437,-0.08264088,0.18575095,0.7905918,1.3586577,0.15835828,-0.60476524,0.364631,0.62558305,-0.27221036,1.2402891,-1.4231535,-1.5432656,-1.3178142,-0.83631414,-0.477939,-1.6845014,-1.6053097,-0.57731175,-0.8479733,-1.3944054,-1.6128657,-0.90265936,0.15312764,0.5150569,0.3441796,-0.63582337,-0.38557005,0.1074635,-1.2429996,-1.4416989,0.30747068,0.42083263,-0.6856827,-0.5710165,0.14876655,-0.4608367,-1.6487584,-1.891134,-1.2324845,-0.41487437,-0.7794291,-0.4436176,-1.08073,-1.8624388,-1.8388855,-0.8390406,-1.1366569,-1.8403052,-1.109908,0.39841834,0.030123562,-1.3215501,-0.22153585,-0.28525472,0.4649749,0.11733276,0.9769357,1.1605202,0.82894844,0.53141505,0.33539575,-0.93266666,-1.993508,-2.3475866,-0.05504278,-0.6837323,-1.1344002,-0.4744288,-2.0949218,-1.3167956,-0.8882432,-0.24680491,-0.98189694,-1.167498,-0.2121843,0.67774475,-0.4016044,0.3440745,-0.85759,0.45803365,fearful
-0.40556952,-0.36235797,0.8717943,-0.53618777,-0.19949333,0.56697524,0.1580044,0.9089376,0.1276072,-1.515312,0.57532096,0.28442183,-0.2614821,-0.9908765,0.25840443,-0.43395263,-1.5699401,0.3199478,-0.9965997,-0.26297882,-1.5211791,-1.147403,0.64672023,-0.4584164,-1.258507,-0.342827,0.07007847,-1.1581067,-0.80689436,-0.9140864,-1.604239,-1.0188265,0.9271028,-0.26393983,0.60674065,-0.43456182,0.19815017,-0.6136116,0.14677747,-1.0987394,-0.260164,-0.44374913,-0.26964644,0.9787562,-0.041316204,-0.16659036,-0.96087444,-1.9058006,-1.1013595,0.53913885,-1.2370937,-0.45074663,-1.1256659,-1.0929523,0.6479872,0.61544776,0.11772133,0.6501572,0.71730053,0.63343126,1.507634,0.96753085,-0.7349796,-1.3148837,0.4915622,-0.5882192,-0.14466394,-1.1271677,-0.58199704,-0.46239963,-0.8964096,0.19185716,-1.0411577,-1.2714335,-1.3152511,0.3739243,-1.1131432,-0.27059206,-0.55094284,-0.007312842,-0.17117281,-1.2172561,-0.40556845,-1.3356615,happy
0.47496867,0.84209305,2.5208552,2.0973008,2.062652,2.7552435,2.845795,2.7893233,1.8569685,2.2199867,2.3828132,1.637745,0.4100395,0.19072844,-0.5279951,-0.85537595,-1.0715814,-0.27730587,-1.3001978,-1.0055063,-0.7427347,-0.03032717,-0.47639936,-1.0955192,-0.6110359,0.39038065,1.6678824,-0.09676447,-0.6708126,0.33268896,-0.9921143,-1.2073554,-1.5563568,-1.8685045,-1.5883625,-0.9585124,-1.1983571,-1.19183,-0.60384166,0.15888345,-1.0903987,-0.6198837,-0.9537182,-0.38413328,-1.0365717,-1.3375058,-0.8138536,-0.4352663,-0.9447463,-0.25459212,-0.80026144,-0.50103766,1.381176,0.6349266,-0.5060028,-0.13937147,-0.58233315,-0.64216,-0.6006719,-0.7920202,-1.2708749,-1.2140279,-0.41354686,-0.44892988,-0.62832814,-0.07664092,-0.758209,-1.2755075,-0.92652917,0.8089792,-0.8235739,-0.88964176,-0.5054154,0.01239938,-0.80531985,-0.26402527,-0.5691145,-0.15489136,0.14563245,0.120202206,0.2782272,0.60893536,0.47496915,-0.0739286,calm
2.3057058,0.8559529,1.6423048,1.5123774,0.77911156,1.2113293,1.6876404,1.5206808,0.06271045,0.6832667,1.9331988,-0.15052702,0.03890085,0.23708785,-0.22177482,-0.6794029,1.2950114,0.907941,0.32066453,0.5406422,-0.018645948,0.75005645,0.3487257,0.16507164,0.8703128,0.039335415,1.1949605,0.25241822,-1.3807682,0.6123203,-0.42389327,-0.6760674,-0.8874872,-0.4908317,1.1117855,-0.25291425,0.34120184,1.259365,0.1914292,0.1074683,0.39934728,-0.69751835,1.4478304,0.5996849,-0.48723915,0.2526536,0.026201311,-1.1520735,-0.29967752,1.1537819,0.6293925,-0.19269097,-0.8134335,1.2054753,0.21737796,-0.16647778,1.2305658,0.32731515,-0.3123626,-0.69943285,-0.02991202,0.26500592,-1.1661944,0.41660866,-0.7906394,0.1251076,1.2572862,-1.4819568,1.60654,0.57009155,-0.42562893,-0.5046194,0.10946171,-1.1401569,-0.58009815,2.057879,0.56482446,-0.4481013,3.4292512,2.0144897,2.8379035,-0.72144777,2.3057072,0.30063453,disgust
0.074834876,0.40301678,2.3187945,1.3808521,0.75267386,1.5621144,1.3048332,1.8611664,0.71128565,-0.37400213,1.5006709,0.16776033,-0.12822062,-0.37534064,0.6243554,-0.8249039,0.022120398,0.38062567,-0.86987185,-0.8780947,-1.6189685,-1.1007133,-0.39593333,-0.458963,-0.22362277,-0.7173391,1.9508619,0.80343777,-1.9324948,1.7538024,-2.4085824,-0.20811279,-1.8060178,-0.48140553,-1.6502591,-0.41707414,-0.78813076,0.0777277,0.29991797,0.5556303,0.43579394,-1.5312462,-1.3233294,0.18478015,-0.5448156,-0.7490769,-0.9896322,-0.12148437,-0.86478776,-0.15788239,0.099220105,-0.83503854,-0.68667567,0.049403958,-0.14787956,-1.5420042,-0.59369576,-2.5506988,1.1874167,0.016356885,1.2966452,0.35848182,0.23287447,0.8900666,0.23402387,-0.43879694,-0.7904851,-1.9546661,-0.9017869,-0.41527113,-0.7725427,-0.67243016,-1.1334281,-0.34199378,-1.7575932,0.08625378,-0.460198,-0.6780572,0.04217995,0.19377965,0.43421188,-0.4834544,0.07483455,-0.540804,sad
-1.1822506,-0.40840596,1.2830635,0.13616209,0.477379,0.8301045,0.730914,1.0808879,0.63349855,-0.69021773,0.921914,0.28309333,-0.29810253,0.64948195,0.42698255,-1.0359312,-0.91260576,-0.99440736,-1.3166939,-0.8733681,-1.3131192,-1.2631912,-0.2883039,-0.8263713,-1.3277332,-0.5250252,-1.8328369,-1.0705184,0.13413258,-1.4269115,0.13769436,-1.0198271,0.032266792,0.7407733,-0.08118443,0.20503853,-1.5137694,-0.54527175,1.0934824,-1.4602028,0.27346826,-1.107068,0.034203466,-1.3060652,-0.55196637,-0.32781172,-0.41953805,-1.1935401,-0.90119946,-0.2541427,-1.0468706,-0.6515011,-0.010118442,-1.1160629,0.9754695,3.256233,1.0833296,1.2360663,-1.6366148,-1.9982452,0.12803559,0.2565334,-1.9938282,1.0121799,0.4077572,-1.6219867,-0.31352282,-0.6114499,0.9180818,-1.2845247,-0.6620619,-0.49647614,-0.20492423,-0.31018594,-1.4449986,-0.083347656,-0.750703,-1.0133445,-0.3803168,0.2831749,-0.8682411,0.091839515,-1.18225,0.17209794,happy
0.35217154,0.27111575,1.7725186,1.4816155,1.5491148,1.7888705,1.7166536,2.4193537,0.9725255,0.9894511,1.8676175,0.8190034,0.44363815,-0.03255045,-0.82677585,-1.1523535,-0.4095627,-0.07164665,-1.0207211,-1.1138052,-1.2446417,-0.029338688,-0.07310364,-0.9108076,-0.19890426,0.057721242,1.8234528,0.04522682,-0.45631287,0.67359835,-0.8627044,-0.902905,-1.3586465,-1.753324,-1.6004882,-1.209636,-1.0526278,-1.3049194,-1.0675149,-0.055344906,-1.906094,-1.2692163,-0.35258824,0.14228936,-0.6625679,-1.2293572,-0.7285598,-0.6845872,-0.124098726,-0.1263117,-0.6267189,-0.14796045,1.2995987,0.58091074,-0.4237128,-0.04992903,-0.29282963,-0.573981,-0.36865142,-0.2449349,-0.5250212,-0.17895426,-0.04636393,-0.34400395,-0.28082788,-0.63498914,-1.5739971,-1.5623307,-0.41544032,1.0038496,-0.93474066,-1.6491041,-1.7088894,-1.1420149,-0.038448144,-0.386078,-0.30336618,-0.24208085,0.007924676,0.44139957,0.51199776,-0.38870078,0.35217202,-0.5509068,sad
0.045565996,0.29549396,2.1829875,1.479846,1.1639003,1.4675982,1.7358166,1.6653895,0.98413867,0.721095,1.2119505,0.54784447,0.2811129,-0.429338,0.3945318,-1.0841756,0.57599103,-0.8246796,-0.7317386,-1.3024266,-1.3288285,-0.83489954,-1.1709472,-0.48933434,-0.77234805,-0.6715984,1.8034357,-0.017221564,-0.5257193,0.6145494,-0.8507116,-0.79632604,-1.1705824,-1.456983,-1.227547,-0.786709,-0.65313274,-0.91766435,-0.6818659,0.25889274,0.37986356,-1.7196037,0.71937937,-1.137838,-0.35765246,-1.4491408,-1.145204,-1.372745,-1.5116193,0.28931347,-1.8482604,-1.2358139,1.3339523,0.6879617,-0.30132473,0.053529307,-0.22025032,-0.5952943,-0.5078889,-0.4906671,-0.82152534,-0.48527232,-0.26488832,-0.51695997,-0.41178888,-0.48186466,-0.5025153,-1.8184617,0.43858495,-1.3290713,-0.2981906,-1.0994173,-0.65972567,-0.090446346,-1.6861029,0.2856173,-1.3725332,-0.6952676,0.34910187,1.0192529,0.42436197,-0.7385589,0.045569193,-0.76562005,neutral
-0.23648903,-1.333541,0.31251505,-0.40720478,-0.0962539,0.26849604,0.80268884,1.6028912,0.37785748,-0.16522521,0.40858743,0.30829224,-0.55409527,0.02729632,-1.8453149,-2.0293767,-2.070954,-0.6529536,-0.5543452,-0.9491018,-1.8623469,-0.8444647,-1.1899756,-1.7739526,-1.8891529,-0.5165427,0.13525246,0.46782404,0.14378287,-0.40494427,-0.021291679,0.067785054,-1.0894388,-1.4352994,-0.34747207,0.30473697,-0.9463777,-0.78373575,-0.59795827,-0.6020695,-1.9568956,-2.2290547,-1.504664,-0.13555768,-0.5007812,0.17153329,-1.2727939,-1.416087,-1.5804113,-0.85605735,-1.9599879,-1.2988913,-1.4446384,0.05466825,0.18446201,-0.59608537,-0.7404228,0.161598,1.3877738,-0.17452559,0.20609835,0.6126158,0.09006618,-0.36708215,-0.35237068,-0.63586897,-2.0987885,-2.157645,-0.13136414,-0.68067646,-1.0208563,-0.23488025,-2.4904697,-1.8113599,-1.6956652,-0.64904714,-2.02609,-1.1534634,-0.24362037,0.618814,0.42344892,-0.8631871,-0.23648483,-0.9865504,fearful
-0.47941497,-0.38624823,1.1956449,-0.11498166,0.60223776,1.2055329,0.30892032,1.036031,0.19625713,-0.17195265,0.96757996,0.2802626,0.27767962,0.26457733,0.59230834,-1.3567444,-1.0599499,-0.577676,-1.4050862,-0.7560548,-1.2530304,-0.43241856,0.035948828,-1.017891,-0.9241363,-1.4559371,2.0504577,2.5545404,-1.2478099,2.885439,-2.3870413,-0.5841111,-1.1359667,-1.9172583,-0.5291343,-1.5686451,-1.582395,-0.8472769,0.5496704,-0.09522805,1.0819533,-1.2152176,0.26287076,-0.2865679,-0.8488593,-0.89481235,-0.5841968,-1.0628135,0.7118218,-0.4116544,-1.0097597,-1.4063363,2.531252,0.5810988,-1.3876489,-1.0974098,0.7061752,-2.2155693,-0.53114736,-1.4255855,-1.2679455,-0.4593387,0.54502743,-2.1207776,-0.2482676,-0.78860915,-0.5784025,-1.0707377,0.23694177,-0.70537406,-0.49026644,-1.008808,0.48873508,-0.4409798,-0.38996804,0.13829471,-1.0435287,-1.5959392,0.3493133,1.4320042,0.008316146,-0.49526134,-0.47941288,-0.20496777,happy
0.43279395,-0.060045507,0.19493316,-0.76513267,-0.5282603,0.0848811,0.21293828,0.9125668,-0.8985623,-1.4582391,0.33677605,-0.34314945,-0.0056592985,0.57882875,0.15010439,-0.19147316,-0.39262804,1.1317816,-0.1099995,0.23760371,-0.63172495,0.7006336,0.6852054,0.6221961,-0.058130212,-0.61401343,-0.19296278,-0.87450475,-0.56292266,-0.20364615,-1.4023212,-1.3604096,0.4838565,1.2009482,0.13108224,0.79610133,0.15860546,-0.58917713,0.5135008,-0.50670695,0.5030659,0.069461145,0.45274287,1.0787947,0.5383512,0.52484274,0.7327528,0.780848,-0.36144787,1.2885813,0.3111042,-0.09221735,-1.55715,-1.2872015,1.2577798,0.826831,0.021557271,0.46306583,0.34611857,0.99594855,1.7992069,1.6069406,-0.697293,-0.20687239,0.2185271,0.23713754,0.026099803,-0.29617286,0.4584506,0.2750336,-0.2588053,0.8417534,-0.16958119,0.3373172,0.9044209,0.6525701,-0.25040773,0.14220312,1.3371457,1.0702714,0.4884835,0.39160648,0.43279302,0.7272841,happy
-0.09798632,-1.2411617,0.6378513,-0.57019424,-0.37084353,0.6564347,0.511475,1.4896884,-0.041053556,-0.3036598,1.0426904,0.04748456,-0.6485049,-0.29458556,-1.3619092,-2.0779366,-1.8292196,-0.55277073,-0.57215786,-1.0250102,-1.6315783,-0.5860465,-0.6260833,-0.8686752,-0.26962158,-0.5177922,-0.19885647,-0.0021331466,0.6572084,1.7275693,0.55630654,-1.1563829,-0.4151931,-0.09605729,1.1227591,-0.3424718,-1.2486489,-1.171818,-0.30424055,-0.4311811,-1.6876085,-2.2846265,-1.1902847,-0.06398871,-0.27116024,0.0024415466,-0.8872389,-0.88737816,-1.0423299,0.6035943,-0.57532465,-1.1383648,-0.15065028,0.8678131,-0.57358795,-0.35617575,0.27608404,-0.9032732,0.79174674,-0.8315722,-0.40486792,-0.4319727,0.46537665,0.034145452,1.2183136,-0.07112633,-2.2401447,-2.683085,-0.19335745,0.2974054,-0.49503964,0.2980588,-1.4293085,-1.5458487,-0.6271873,1.200496,-0.581764,-1.1275675,-0.7298488,-0.11908291,0.58600575,-1.059452,-0.09798514,-1.2800972,surprised
0.48875824,0.8505809,1.6917325,-0.15667813,-0.5066144,0.81109643,0.9845324,0.4759901,-0.694279,-1.4992687,1.273461,-0.2640211,-0.56536776,1.8425809,0.90047854,-0.12419295,0.8637669,1.273911,-0.06535278,0.1375222,-0.7629705,-0.26719773,-0.00946873,-0.78557354,-0.22491355,-0.13468464,1.7833431,-1.9491992,-3.709734,-0.08864151,-1.3524534,0.6737572,0.796839,-1.2133478,1.4153455,0.86974037,0.8798084,-0.14663692,0.76165676,0.7236339,1.1789274,-0.42083144,1.4882075,0.15820497,0.58920455,0.34642708,-0.5589218,-0.617773,-0.94261533,0.48805165,0.13646398,0.20269004,1.6500989,-0.4536588,-2.0801141,-0.9037554,-0.49215215,-1.9735698,-0.47979572,-2.136617,-0.3292759,-0.42337224,-0.13250537,1.0015684,-0.22472613,-0.13325965,1.656555,-0.3876194,2.4975564,-0.089593776,-0.057365242,-0.43573353,0.003935443,0.46341825,-0.63116413,0.08507987,0.4771889,1.0051379,1.3127663,0.6429919,0.36093602,1.8543313,0.48875657,2.1471326,disgust
0.35669178,0.63909215,2.1341906,1.833217,1.3906593,1.5949993,1.7085166,1.9558097,0.60856664,-0.10806588,1.818619,1.0743983,0.3235129,0.5771013,0.092766985,-0.31934407,0.77162874,0.33842725,-0.86302155,-0.7148544,-1.4848225,-0.59004647,-0.3305266,-0.53198636,-0.14026062,-0.36818492,1.6615356,-0.40752295,-0.9172524,0.06842458,-1.1886847,-1.1775377,-1.1882092,-1.4173851,-1.0868607,-0.78260815,-0.48454952,-0.7769091,-0.5520977,-0.027910743,-0.033204846,-0.85540843,-0.5374981,0.78224677,-0.39448613,-0.5000083,-0.93932474,-0.46235514,-0.22850576,0.12979753,-0.10311499,0.019838609,1.1215543,0.112496495,-0.9244792,-0.5574427,-0.5731544,-0.91068107,-0.60173815,-0.7477567,-1.1148126,-1.3468242,-1.2313161,-1.4202929,-1.0846386,-0.23525701,0.083278134,-1.1908934,-0.23676296,0.95458895,-0.38892204,-1.0911596,-1.5540491,-0.13575788,-0.08848292,-0.3760813,-0.33237073,0.11455495,0.29728493,0.03768153,0.43081042,0.45604676,0.35669053,0.42477444,sad
1.270301,0.36375815,1.4525818,0.059489742,-0.45404425,0.7659072,0.8677014,0.7634282,0.14560743,-0.17589429,1.1160867,-0.2541824,-0.7604738,-0.5514034,0.7614052,-0.45002592,0.26389974,1.2875816,-0.19203015,-0.29026392,-1.76776,-1.0720406,-0.6754177,-1.3116944,-0.5532517,-0.44544303,1.9808824,-1.0313058,-2.8513222,-0.6828625,-1.5296862,-0.70544344,-0.5548974,-1.1351638,-0.22401841,0.55642956,1.1899569,1.1433252,1.144341,-0.0006698478,1.2355889,-0.5348352,0.59161973,0.59377474,0.28864998,0.24196768,-1.4151087,-0.3151069,-0.39485437,-0.031345073,-0.27475068,-0.8955463,0.689066,1.8785093,-1.7333349,-0.4538194,-0.54108036,-0.98278135,0.08415184,-0.66631156,-0.51875925,-0.47621533,-0.2396912,-0.17834246,-1.0234367,-0.8373432,0.8309806,-1.0366098,1.1275591,0.16591783,-0.4206238,-0.36609054,-1.3797668,-0.7593743,-0.26983196,-0.13098861,-0.5844787,-0.947826,0.5660044,0.77210426,1.5149068,-0.43444192,1.2703009,-0.5339048,disgust
